municipality_code,municipality_name,period,gdp_current_brl_thousand
2108900,Poção de Pedras - MA,2021,163076.031
2109007,Porto Franco - MA,2021,1026076.447
2109056,Porto Rico do Maranhão - MA,2021,45855.701
2109106,Presidente Dutra - MA,2021,755699.287
2109205,Presidente Juscelino - MA,2021,84478.884
2109239,Presidente Médici - MA,2021,60682.46
2109270,Presidente Sarney - MA,2021,164968.075
2109304,Presidente Vargas - MA,2021,76166.221
2109403,Primeira Cruz - MA,2021,89083.212
2109452,Raposa - MA,2021,286152.981
2109502,Riachão - MA,2021,673197.288
2109551,Ribamar Fiquene - MA,2021,124192.458
2109601,Rosário - MA,2021,443176.336
2109700,Sambaíba - MA,2021,474702.865
2109759,Santa Filomena do Maranhão - MA,2021,60202.696
2109809,Santa Helena - MA,2021,357950.669
2109908,Santa Inês - MA,2021,1465933.412
2110005,Santa Luzia - MA,2021,743420.228
2110039,Santa Luzia do Paruá - MA,2021,253332.488
2110104,Santa Quitéria do Maranhão - MA,2021,218445.479
2110203,Santa Rita - MA,2021,354630.56
2110237,Santana do Maranhão - MA,2021,74090.273
2110278,Santo Amaro do Maranhão - MA,2021,95932.071
2110302,Santo Antônio dos Lopes - MA,2021,3055534.598
2110401,São Benedito do Rio Preto - MA,2021,143436.891
2110500,São Bento - MA,2021,312160.447
2110609,São Bernardo - MA,2021,281176.714
2110658,São Domingos do Azeitão - MA,2021,320522.227
2110708,São Domingos do Maranhão - MA,2021,355916.198
2110807,São Félix de Balsas - MA,2021,86158.133
2110856,São Francisco do Brejão - MA,2021,121252.875
2110906,São Francisco do Maranhão - MA,2021,98973.358
2111003,São João Batista - MA,2021,135594.817
2111029,São João do Carú - MA,2021,123005.633
2111052,São João do Paraíso - MA,2021,151457.505
2111078,São João do Soter - MA,2021,156360.341
2111102,São João dos Patos - MA,2021,340970.01
2111201,São José de Ribamar - MA,2021,2293735.382
2111250,São José dos Basílios - MA,2021,61939.891
2111300,São Luís - MA,2021,36533730.096
2111409,São Luís Gonzaga do Maranhão - MA,2021,170048.089
2111508,São Mateus do Maranhão - MA,2021,429231.93
2111532,São Pedro da Água Branca - MA,2021,127602.958
2111573,São Pedro dos Crentes - MA,2021,83540.517
2111607,São Raimundo das Mangabeiras - MA,2021,739620.648
2111631,São Raimundo do Doca Bezerra - MA,2021,43954.657
2111672,São Roberto - MA,2021,45765.6
2111706,São Vicente Ferrer - MA,2021,145751.943
2111722,Satubinha - MA,2021,93075.672
2111748,Senador Alexandre Costa - MA,2021,101830.005
2111763,Senador La Rocque - MA,2021,187129.583
2111789,Serrano do Maranhão - MA,2021,72441.209
2111805,Sítio Novo - MA,2021,221498.812
2111904,Sucupira do Norte - MA,2021,126216.824
2111953,Sucupira do Riachão - MA,2021,47999.264
2112001,Tasso Fragoso - MA,2021,2351422.335
2112100,Timbiras - MA,2021,196337.342
2112209,Timon - MA,2021,2320670.569
2112233,Trizidela do Vale - MA,2021,525500.058
2112274,Tufilândia - MA,2021,60049.231
2112308,Tuntum - MA,2021,365192.092
2112407,Turiaçu - MA,2021,295916.006
2112456,Turilândia - MA,2021,223066.68
2112506,Tutóia - MA,2021,546155.379
2112605,Urbano Santos - MA,2021,247484.972
2112704,Vargem Grande - MA,2021,433472.798
2112803,Viana - MA,2021,501709.759
2112852,Vila Nova dos Martírios - MA,2021,156914.053
2112902,Vitória do Mearim - MA,2021,318162.926
2113009,Vitorino Freire - MA,2021,325509.408
2114007,Zé Doca - MA,2021,567070.435
2200053,Acauã - PI,2021,73622.922
2200103,Agricolândia - PI,2021,47283.337
2200202,Água Branca - PI,2021,244026.811
2200251,Alagoinha do Piauí - PI,2021,65441.715
2200277,Alegrete do Piauí - PI,2021,48183.522
2200301,Alto Longá - PI,2021,130958.328
2200400,Altos - PI,2021,538140.324
2200459,Alvorada do Gurguéia - PI,2021,82124.847
2200509,Amarante - PI,2021,192593.565
2200608,Angical do Piauí - PI,2021,66749.412
2200707,Anísio de Abreu - PI,2021,98552.117
2200806,Antônio Almeida - PI,2021,140157.215
2200905,Aroazes - PI,2021,57304.894
2200954,Aroeiras do Itaim - PI,2021,24629.999
2201002,Arraial - PI,2021,48922.149
2201051,Assunção do Piauí - PI,2021,64266.487
2201101,Avelino Lopes - PI,2021,97601.73
2201150,Baixa Grande do Ribeiro - PI,2021,1768705.362
2201176,Barra D'Alcântara - PI,2021,38963.324
2201200,Barras - PI,2021,497741.529
2201309,Barreiras do Piauí - PI,2021,163171.991
2201408,Barro Duro - PI,2021,90191.797
2201507,Batalha - PI,2021,250806.615
2201556,Bela Vista do Piauí - PI,2021,46876.016
2201572,Belém do Piauí - PI,2021,41264.3
2201606,Beneditinos - PI,2021,91898.245
2201705,Bertolínia - PI,2021,72471.497
2201739,Betânia do Piauí - PI,2021,62569.761
2201770,Boa Hora - PI,2021,62506.775
2201804,Bocaina - PI,2021,47772.092
2201903,Bom Jesus - PI,2021,1411005.077
2201919,Bom Princípio do Piauí - PI,2021,70165.896
2201929,Bonfim do Piauí - PI,2021,52944.719
2201945,Boqueirão do Piauí - PI,2021,51724.971
2201960,Brasileira - PI,2021,69325.171
2201988,Brejo do Piauí - PI,2021,43978.556
2202000,Buriti dos Lopes - PI,2021,214793.085
2202026,Buriti dos Montes - PI,2021,69689.581
2202059,Cabeceiras do Piauí - PI,2021,86140.193
2202075,Cajazeiras do Piauí - PI,2021,34182.376
2202083,Cajueiro da Praia - PI,2021,115378.651
2202091,Caldeirão Grande do Piauí - PI,2021,195078.704
2202109,Campinas do Piauí - PI,2021,57498.267
2202117,Campo Alegre do Fidalgo - PI,2021,51328.183
2202133,Campo Grande do Piauí - PI,2021,62139.376
2202174,Campo Largo do Piauí - PI,2021,56554.279
2202208,Campo Maior - PI,2021,706324.081
2202251,Canavieira - PI,2021,41948.251
2202307,Canto do Buriti - PI,2021,271402.164
2202406,Capitão de Campos - PI,2021,106411.346
2202455,Capitão Gervásio Oliveira - PI,2021,43672.125
2202505,Caracol - PI,2021,97485.306
2202539,Caraúbas do Piauí - PI,2021,57437.136
2202554,Caridade do Piauí - PI,2021,50031.834
2202604,Castelo do Piauí - PI,2021,202304.401
2202653,Caxingó - PI,2021,53143.56
2202703,Cocal - PI,2021,272774.716
2202711,Cocal de Telha - PI,2021,46961.377
2202729,Cocal dos Alves - PI,2021,56962.001
2202737,Coivaras - PI,2021,37708.09
2202752,Colônia do Gurguéia - PI,2021,70560.084
2202778,Colônia do Piauí - PI,2021,68111.356
2202802,Conceição do Canindé - PI,2021,60445.69
2202851,Coronel José Dias - PI,2021,40770.481
2202901,Corrente - PI,2021,680737.206
2203008,Cristalândia do Piauí - PI,2021,75069.034
2203107,Cristino Castro - PI,2021,121468.484
2203206,Curimatá - PI,2021,140861.162
2203230,Currais - PI,2021,409013.145
2203255,Curralinhos - PI,2021,39659.739
2203271,Curral Novo do Piauí - PI,2021,78413.731
2203305,Demerval Lobão - PI,2021,215833.93
2203354,Dirceu Arcoverde - PI,2021,67492.72
2203404,Dom Expedito Lopes - PI,2021,78053.04
2203420,Domingos Mourão - PI,2021,46531.734
2203453,Dom Inocêncio - PI,2021,164346.754
2203503,Elesbão Veloso - PI,2021,164744.743
2203602,Eliseu Martins - PI,2021,55592.235
2203701,Esperantina - PI,2021,456614.921
2203750,Fartura do Piauí - PI,2021,46774.439
2203800,Flores do Piauí - PI,2021,48120.151
2203859,Floresta do Piauí - PI,2021,25258.408
2203909,Floriano - PI,2021,1375703.712
2204006,Francinópolis - PI,2021,44796.54
2204105,Francisco Ayres - PI,2021,46762.982
2204154,Francisco Macedo - PI,2021,30662.301
2204204,Francisco Santos - PI,2021,83052.691
2204303,Fronteiras - PI,2021,124837.534
2204352,Geminiano - PI,2021,59302.294
2204402,Gilbués - PI,2021,416900.357
2204501,Guadalupe - PI,2021,637210.254
2204550,Guaribas - PI,2021,45098.714
2204600,Hugo Napoleão - PI,2021,34066.443
2204659,Ilha Grande - PI,2021,119726.582
2204709,Inhuma - PI,2021,163648.782
2204808,Ipiranga do Piauí - PI,2021,82428.165
2204907,Isaías Coelho - PI,2021,80798.342
2205003,Itainópolis - PI,2021,108203.471
2205102,Itaueira - PI,2021,131859.087
2205151,Jacobina do Piauí - PI,2021,69072.903
2205201,Jaicós - PI,2021,191772.956
2205250,Jardim do Mulato - PI,2021,39632.906
2205276,Jatobá do Piauí - PI,2021,58752.288
2205300,Jerumenha - PI,2021,63533.129
2205359,João Costa - PI,2021,69288.521
2205409,Joaquim Pires - PI,2021,118898.035
2205458,Joca Marques - PI,2021,46225.859
2205508,José de Freitas - PI,2021,390737.387
2205516,Juazeiro do Piauí - PI,2021,55947.623
2205524,Júlio Borges - PI,2021,78728.857
2205532,Jurema - PI,2021,43566.022
2205540,Lagoinha do Piauí - PI,2021,40518.665
2205557,Lagoa Alegre - PI,2021,77319.908
2205565,Lagoa do Barro do Piauí - PI,2021,537525.0
2205573,Lagoa de São Francisco - PI,2021,54980.493
2205581,Lagoa do Piauí - PI,2021,74652.872
2205599,Lagoa do Sítio - PI,2021,48595.097
2205607,Landri Sales - PI,2021,109798.657
2205706,Luís Correia - PI,2021,378631.761
2205805,Luzilândia - PI,2021,241246.044
2205854,Madeiro - PI,2021,75140.869
2205904,Manoel Emídio - PI,2021,54806.522
2205953,Marcolândia - PI,2021,198363.304
2206001,Marcos Parente - PI,2021,54884.297
2206050,Massapê do Piauí - PI,2021,52130.087
2206100,Matias Olímpio - PI,2021,95557.024
2206209,Miguel Alves - PI,2021,312836.136
2206308,Miguel Leão - PI,2021,23617.82
2206357,Milton Brandão - PI,2021,53563.0
2206407,Monsenhor Gil - PI,2021,127395.466
2206506,Monsenhor Hipólito - PI,2021,72882.004
2206605,Monte Alegre do Piauí - PI,2021,298089.473
2206654,Morro Cabeça no Tempo - PI,2021,39148.536
2206670,Morro do Chapéu do Piauí - PI,2021,62450.239
2206696,Murici dos Portelas - PI,2021,74908.55
2206704,Nazaré do Piauí - PI,2021,67047.117
2206720,Nazária - PI,2021,94898.171
2206753,Nossa Senhora de Nazaré - PI,2021,47884.928
2206803,Nossa Senhora dos Remédios - PI,2021,78546.586
2206902,Novo Oriente do Piauí - PI,2021,58176.292
2206951,Novo Santo Antônio - PI,2021,31237.317
2207009,Oeiras - PI,2021,584517.913
2207108,Olho D'Água do Piauí - PI,2021,28731.055
2207207,Padre Marcos - PI,2021,73919.213
2207306,Paes Landim - PI,2021,44250.164
2207355,Pajeú do Piauí - PI,2021,52581.463
2207405,Palmeira do Piauí - PI,2021,141457.166
2207504,Palmeirais - PI,2021,138833.729
2207553,Paquetá - PI,2021,44236.715
2207603,Parnaguá - PI,2021,119215.977
2207702,Parnaíba - PI,2021,2973924.874
2207751,Passagem Franca do Piauí - PI,2021,48757.698
2207777,Patos do Piauí - PI,2021,64629.537
2207793,Pau D'Arco do Piauí - PI,2021,33612.558
2207801,Paulistana - PI,2021,267774.24
2207850,Pavussu - PI,2021,37693.276
2207900,Pedro II - PI,2021,386327.593
2207934,Pedro Laurentino - PI,2021,31321.913
2207959,Nova Santa Rita - PI,2021,43930.757
2208007,Picos - PI,2021,1941758.674
2208106,Pimenteiras - PI,2021,106976.447
2208205,Pio IX - PI,2021,202556.113
2208304,Piracuruca - PI,2021,363519.016
2208403,Piripiri - PI,2021,917296.263
2208502,Porto - PI,2021,118547.178
2208551,Porto Alegre do Piauí - PI,2021,39211.994
2208601,Prata do Piauí - PI,2021,27583.795
2208650,Queimada Nova - PI,2021,253313.988
2208700,Redenção do Gurguéia - PI,2021,97930.487
2208809,Regeneração - PI,2021,264516.915
2208858,Riacho Frio - PI,2021,46279.251
2208874,Ribeira do Piauí - PI,2021,217390.425
2208908,Ribeiro Gonçalves - PI,2021,695854.865
2209005,Rio Grande do Piauí - PI,2021,61490.52
2209104,Santa Cruz do Piauí - PI,2021,61012.421
2209153,Santa Cruz dos Milagres - PI,2021,45472.901
2209203,Santa Filomena - PI,2021,615148.412
2209302,Santa Luz - PI,2021,62464.838
2209351,Santana do Piauí - PI,2021,40806.804
2209377,Santa Rosa do Piauí - PI,2021,50227.896
2209401,Santo Antônio de Lisboa - PI,2021,72021.169
2209450,Santo Antônio dos Milagres - PI,2021,18051.06
2209500,Santo Inácio do Piauí - PI,2021,40377.234
2209559,São Braz do Piauí - PI,2021,39470.74
2209609,São Félix do Piauí - PI,2021,32115.987
2209658,São Francisco de Assis do Piauí - PI,2021,55545.353
2209708,São Francisco do Piauí - PI,2021,58405.718
2209757,São Gonçalo do Gurguéia - PI,2021,54607.337
2209807,São Gonçalo do Piauí - PI,2021,56734.949
2209856,São João da Canabrava - PI,2021,49321.425
2209872,São João da Fronteira - PI,2021,60924.542
2209906,São João da Serra - PI,2021,59723.173
2209955,São João da Varjota - PI,2021,36648.045
2209971,São João do Arraial - PI,2021,68234.995
2210003,São João do Piauí - PI,2021,426951.832
2210052,São José do Divino - PI,2021,63753.834
2210102,São José do Peixe - PI,2021,42836.503
2210201,São José do Piauí - PI,2021,68087.619
2210300,São Julião - PI,2021,59544.862
2210359,São Lourenço do Piauí - PI,2021,45314.114
2210375,São Luis do Piauí - PI,2021,25332.761
2210383,São Miguel da Baixa Grande - PI,2021,27272.317
2210391,São Miguel do Fidalgo - PI,2021,47463.558
2210409,São Miguel do Tapuio - PI,2021,163378.244
2210508,São Pedro do Piauí - PI,2021,134836.357
2210607,São Raimundo Nonato - PI,2021,566295.112
2210623,Sebastião Barros - PI,2021,46712.454
2210631,Sebastião Leal - PI,2021,255418.007
2210656,Sigefredo Pacheco - PI,2021,78160.567
2210706,Simões - PI,2021,434505.359
2210805,Simplício Mendes - PI,2021,182911.528
2210904,Socorro do Piauí - PI,2021,41066.523
2210938,Sussuapara - PI,2021,76908.478
2210953,Tamboril do Piauí - PI,2021,30387.569
2210979,Tanque do Piauí - PI,2021,33180.53
2211001,Teresina - PI,2021,23954511.044
2211100,União - PI,2021,420369.549
2211209,Uruçuí - PI,2021,2829979.498
2211308,Valença do Piauí - PI,2021,289697.519
2211357,Várzea Branca - PI,2021,44540.612
2211407,Várzea Grande - PI,2021,40996.433
2211506,Vera Mendes - PI,2021,31077.818
2211605,Vila Nova do Piauí - PI,2021,37035.262
2211704,Wall Ferraz - PI,2021,38007.875
2300101,Abaiara - CE,2021,117970.96
2300150,Acarape - CE,2021,179994.282
2300200,Acaraú - CE,2021,1020200.581
2300309,Acopiara - CE,2021,564519.851
2300408,Aiuaba - CE,2021,151596.307
2300507,Alcântaras - CE,2021,98201.759
2300606,Altaneira - CE,2021,74653.984
2300705,Alto Santo - CE,2021,232267.743
2300754,Amontada - CE,2021,665472.069
2300804,Antonina do Norte - CE,2021,78953.405
2300903,Apuiarés - CE,2021,120978.07
2301000,Aquiraz - CE,2021,3854400.667
2301109,Aracati - CE,2021,1706227.209
2301208,Aracoiaba - CE,2021,266421.718
2301257,Ararendá - CE,2021,106783.977
2301307,Araripe - CE,2021,207981.617
2301406,Aratuba - CE,2021,151644.922
2301505,Arneiroz - CE,2021,70223.605
2301604,Assaré - CE,2021,237259.073
2301703,Aurora - CE,2021,216792.136
2301802,Baixio - CE,2021,67540.636
2301851,Banabuiú - CE,2021,260030.93
2301901,Barbalha - CE,2021,1345204.816
2301950,Barreira - CE,2021,240015.846
2302008,Barro - CE,2021,242027.169
2302057,Barroquinha - CE,2021,133335.168
2302107,Baturité - CE,2021,448272.412
2302206,Beberibe - CE,2021,1059005.939
2302305,Bela Cruz - CE,2021,322243.971
2302404,Boa Viagem - CE,2021,539217.993
2302503,Brejo Santo - CE,2021,817034.098
2302602,Camocim - CE,2021,839500.311
2302701,Campos Sales - CE,2021,292357.305
2302800,Canindé - CE,2021,911356.214
2302909,Capistrano - CE,2021,176808.988
2303006,Caridade - CE,2021,186168.87
2303105,Cariré - CE,2021,193104.647
2303204,Caririaçu - CE,2021,253126.605
2303303,Cariús - CE,2021,180984.361
2303402,Carnaubal - CE,2021,166771.753
2303501,Cascavel - CE,2021,1074376.745
2303600,Catarina - CE,2021,154108.256
2303659,Catunda - CE,2021,112081.35
2303709,Caucaia - CE,2021,10422700.763
2303808,Cedro - CE,2021,247324.611
2303907,Chaval - CE,2021,110317.62
2303931,Choró - CE,2021,178988.78
2303956,Chorozinho - CE,2021,260273.272
2304004,Coreaú - CE,2021,225089.749
2304103,Crateús - CE,2021,952648.777
2304202,Crato - CE,2021,1871586.579
2304236,Croatá - CE,2021,224436.588
2304251,Cruz - CE,2021,372681.319
2304269,Deputado Irapuan Pinheiro - CE,2021,100883.062
2304277,Ereré - CE,2021,80689.801
2304285,Eusébio - CE,2021,3577497.021
2304301,Farias Brito - CE,2021,202247.598
2304350,Forquilha - CE,2021,304956.752
2304400,Fortaleza - CE,2021,73437738.924
2304459,Fortim - CE,2021,312460.299
2304509,Frecheirinha - CE,2021,275921.164
2304608,General Sampaio - CE,2021,86962.802
2304657,Graça - CE,2021,129710.814
2304707,Granja - CE,2021,469407.088
2304806,Granjeiro - CE,2021,51336.706
2304905,Groaíras - CE,2021,110754.98
2304954,Guaiúba - CE,2021,231993.411
2305001,Guaraciaba do Norte - CE,2021,669208.927
2305100,Guaramiranga - CE,2021,80395.842
2305209,Hidrolândia - CE,2021,185024.638
2305233,Horizonte - CE,2021,2116782.482
2305266,Ibaretama - CE,2021,132265.433
2305308,Ibiapina - CE,2021,348539.661
2305332,Ibicuitinga - CE,2021,124950.55
2305357,Icapuí - CE,2021,411021.425
2305407,Icó - CE,2021,737488.907
2305506,Iguatu - CE,2021,1904814.79
2305605,Independência - CE,2021,306809.033
2305654,Ipaporanga - CE,2021,114127.411
2305704,Ipaumirim - CE,2021,143450.636
2305803,Ipu - CE,2021,519844.688
2305902,Ipueiras - CE,2021,328115.053
2306009,Iracema - CE,2021,195282.203
2306108,Irauçuba - CE,2021,220294.117
2306207,Itaiçaba - CE,2021,82854.556
2306256,Itaitinga - CE,2021,1258826.386
2306306,Itapajé - CE,2021,594581.113
2306405,Itapipoca - CE,2021,1784006.658
2306504,Itapiúna - CE,2021,170313.92
2306553,Itarema - CE,2021,766786.2
2306603,Itatira - CE,2021,174029.392
2306702,Jaguaretama - CE,2021,226643.899
2306801,Jaguaribara - CE,2021,154002.311
2306900,Jaguaribe - CE,2021,561174.778
2307007,Jaguaruana - CE,2021,566961.051
2307106,Jardim - CE,2021,294153.646
2307205,Jati - CE,2021,129728.66
2307254,Jijoca de Jericoacoara - CE,2021,551637.538
2307304,Juazeiro do Norte - CE,2021,5114785.978
2307403,Jucás - CE,2021,319373.493
2307502,Lavras da Mangabeira - CE,2021,343303.548
2307601,Limoeiro do Norte - CE,2021,1423365.542
2307635,Madalena - CE,2021,174830.573
2307650,Maracanaú - CE,2021,12336716.645
2307700,Maranguape - CE,2021,1649527.97
2307809,Marco - CE,2021,390968.799
2307908,Martinópole - CE,2021,96326.787
2308005,Massapê - CE,2021,378718.498
2308104,Mauriti - CE,2021,517495.879
2308203,Meruoca - CE,2021,129293.135
2308302,Milagres - CE,2021,287223.432
2308351,Milhã - CE,2021,195289.998
2308377,Miraíma - CE,2021,112599.052
2308401,Missão Velha - CE,2021,515936.722
2308500,Mombaça - CE,2021,446847.422
2308609,Monsenhor Tabosa - CE,2021,160699.121
2308708,Morada Nova - CE,2021,1276864.308
2308807,Moraújo - CE,2021,75574.687
2308906,Morrinhos - CE,2021,193204.02
2309003,Mucambo - CE,2021,131291.77
2309102,Mulungu - CE,2021,123801.068
2309201,Nova Olinda - CE,2021,163380.546
2309300,Nova Russas - CE,2021,336930.448
2309409,Novo Oriente - CE,2021,283185.355
2309458,Ocara - CE,2021,284835.712
2309508,Orós - CE,2021,218899.304
2309607,Pacajus - CE,2021,1360535.18
2309706,Pacatuba - CE,2021,1235176.46
2309805,Pacoti - CE,2021,148366.251
2309904,Pacujá - CE,2021,59940.436
2310001,Palhano - CE,2021,98773.181
2310100,Palmácia - CE,2021,115123.989
2310209,Paracuru - CE,2021,555930.594
2310258,Paraipaba - CE,2021,535128.804
2310308,Parambu - CE,2021,288688.707
2310407,Paramoti - CE,2021,110908.416
2310506,Pedra Branca - CE,2021,389913.901
2310605,Penaforte - CE,2021,122161.945
2310704,Pentecoste - CE,2021,484760.119
2310803,Pereiro - CE,2021,560571.114
2310852,Pindoretama - CE,2021,274851.931
2310902,Piquet Carneiro - CE,2021,162091.883
2310951,Pires Ferreira - CE,2021,84230.034
2311009,Poranga - CE,2021,109401.553
2311108,Porteiras - CE,2021,186375.042
2311207,Potengi - CE,2021,110569.972
2311231,Potiretama - CE,2021,96815.605
2311264,Quiterianópolis - CE,2021,184720.064
2311306,Quixadá - CE,2021,1109868.568
2311355,Quixelô - CE,2021,198819.976
2311405,Quixeramobim - CE,2021,1402460.802
2311504,Quixeré - CE,2021,637015.418
2311603,Redenção - CE,2021,409866.661
2311702,Reriutaba - CE,2021,190709.672
2311801,Russas - CE,2021,1158523.296
2311900,Saboeiro - CE,2021,169856.393
2311959,Salitre - CE,2021,159283.931
2312007,Santana do Acaraú - CE,2021,280072.452
