municipality_code,municipality_name,period,active_companies,avg_monthly_salary_brl,employed_salaried,employed_total,local_units,wages_brl_thousand
1600279,Laranjal do Jari - AP,2024,932.0,3040.74,3787.0,4687.0,957.0,147103.749
1600303,Macapá - AP,2024,16551.0,3920.25,134740.0,153910.0,17972.0,6560355.723
1600402,Mazagão - AP,2024,448.0,3210.28,1443.0,1866.0,459.0,73249.226
1600501,Oiapoque - AP,2024,1037.0,1806.83,3009.0,4020.0,1100.0,68888.358
1600535,Porto Grande - AP,2024,476.0,3051.16,2059.0,2502.0,487.0,95354.708
1600550,Pracuúba - AP,2024,64.0,2383.31,314.0,339.0,65.0,9851.356
1600600,Santana - AP,2024,3255.0,2608.87,13823.0,17244.0,3447.0,462889.224
1600709,Tartarugalzinho - AP,2024,223.0,3815.5,868.0,1069.0,227.0,41333.39
1600808,Vitória do Jari - AP,2024,366.0,2780.58,1166.0,1501.0,376.0,54464.316
1700251,Abreulândia - TO,2024,89.0,2455.39,281.0,353.0,90.0,10418.702
1700301,Aguiarnópolis - TO,2024,131.0,2246.25,1642.0,1738.0,131.0,50031.778
1700350,Aliança do Tocantins - TO,2024,219.0,2353.58,733.0,947.0,224.0,21575.476
1700400,Almas - TO,2024,262.0,3366.55,1449.0,1714.0,267.0,68541.484
1700707,Alvorada - TO,2024,637.0,2556.92,2000.0,2740.0,648.0,65729.425
1701002,Ananás - TO,2024,310.0,2174.26,808.0,1095.0,323.0,25290.154
1701051,Angico - TO,2024,96.0,2382.32,321.0,386.0,97.0,9836.438
1701101,Aparecida do Rio Negro - TO,2024,192.0,2200.66,562.0,762.0,194.0,17519.014
1701309,Aragominas - TO,2024,120.0,1856.69,351.0,445.0,121.0,10088.554
1701903,Araguacema - TO,2024,178.0,2144.68,584.0,731.0,185.0,18710.009
1702000,Araguaçu - TO,2024,416.0,2594.3,1094.0,1472.0,434.0,37536.924
1702109,Araguaína - TO,2024,9572.0,3044.66,44444.0,56227.0,10157.0,1748765.82
1702158,Araguanã - TO,2024,127.0,2823.73,276.0,380.0,128.0,15093.782
1702208,Araguatins - TO,2024,938.0,2348.04,2298.0,3293.0,960.0,84298.682
1702307,Arapoema - TO,2024,232.0,2698.54,466.0,678.0,238.0,17507.52
1702406,Arraias - TO,2024,276.0,2760.86,940.0,1191.0,286.0,34715.386
1702554,Augustinópolis - TO,2024,732.0,2235.11,2201.0,2967.0,748.0,63388.171
1702703,Aurora do Tocantins - TO,2024,101.0,2373.56,272.0,345.0,104.0,8076.004
1702901,Axixá do Tocantins - TO,2024,227.0,2410.31,955.0,1148.0,229.0,30152.153
1703008,Babaçulândia - TO,2024,175.0,2300.37,957.0,1109.0,177.0,27599.184
1703057,Bandeirantes do Tocantins - TO,2024,113.0,2997.81,837.0,912.0,114.0,32642.947
1703073,Barra do Ouro - TO,2024,116.0,1898.43,304.0,386.0,119.0,11801.547
1703107,Barrolândia - TO,2024,201.0,2164.79,653.0,858.0,202.0,18343.093
1703206,Bernardo Sayão - TO,2024,113.0,2628.34,388.0,487.0,114.0,18332.361
1703305,Bom Jesus do Tocantins - TO,2024,97.0,2462.11,255.0,352.0,97.0,12029.037
1703602,Brasilândia do Tocantins - TO,2024,61.0,2137.54,282.0,318.0,63.0,8974.988
1703701,Brejinho de Nazaré - TO,2024,203.0,2531.21,401.0,561.0,205.0,19117.553
1703800,Buriti do Tocantins - TO,2024,186.0,2200.4,781.0,938.0,190.0,21934.137
1703826,Cachoeirinha - TO,2024,80.0,2107.3,347.0,401.0,80.0,9191.275
1703842,Campos Lindos - TO,2024,262.0,2675.87,992.0,1280.0,270.0,41171.761
1703867,Cariri do Tocantins - TO,2024,189.0,3357.19,1524.0,1707.0,201.0,66561.952
1703883,Carmolândia - TO,2024,92.0,2543.84,354.0,405.0,92.0,12950.19
1703891,Carrasco Bonito - TO,2024,76.0,2239.19,201.0,240.0,76.0,6730.104
1703909,Caseara - TO,2024,182.0,3273.22,968.0,1114.0,185.0,44119.901
1704105,Centenário - TO,2024,69.0,2092.62,271.0,316.0,70.0,7171.246
1704600,Chapada de Areia - TO,2024,47.0,1562.57,221.0,245.0,47.0,6256.922
1705102,Chapada da Natividade - TO,2024,104.0,2230.64,430.0,521.0,104.0,13226.707
1705508,Colinas do Tocantins - TO,2024,1565.0,2677.03,4662.0,6355.0,1614.0,172920.861
1705557,Combinado - TO,2024,148.0,2248.77,463.0,598.0,152.0,14088.478
1705607,Conceição do Tocantins - TO,2024,133.0,2195.64,334.0,457.0,135.0,13750.445
1706001,Couto Magalhães - TO,2024,173.0,2720.44,680.0,833.0,178.0,24844.037
1706100,Cristalândia - TO,2024,276.0,2059.2,841.0,1098.0,283.0,22727.609
1706258,Crixás do Tocantins - TO,2024,70.0,2460.35,179.0,227.0,71.0,9478.942
1706506,Darcinópolis - TO,2024,218.0,2099.46,982.0,1159.0,223.0,28226.162
1707009,Dianópolis - TO,2024,828.0,3101.8,2298.0,3238.0,859.0,95404.315
1707108,Divinópolis do Tocantins - TO,2024,348.0,2350.72,1214.0,1562.0,354.0,40327.605
1707207,Dois Irmãos do Tocantins - TO,2024,199.0,2096.77,621.0,789.0,203.0,16711.372
1707306,Dueré - TO,2024,151.0,2474.56,487.0,618.0,155.0,22586.974
1707405,Esperantina - TO,2024,159.0,2505.56,407.0,533.0,160.0,19567.178
1707553,Fátima - TO,2024,158.0,2203.43,425.0,552.0,163.0,17114.543
1707652,Figueirópolis - TO,2024,196.0,2462.75,542.0,708.0,200.0,19368.551
1707702,Filadélfia - TO,2024,166.0,2319.2,654.0,783.0,171.0,19994.94
1708205,Formoso do Araguaia - TO,2024,873.0,2672.81,2773.0,3791.0,897.0,97550.53
1708254,Tabocão - TO,2024,139.0,2612.52,635.0,750.0,149.0,23435.688
1708304,Goianorte - TO,2024,164.0,2247.56,660.0,806.0,166.0,18729.225
1709005,Goiatins - TO,2024,254.0,2955.76,814.0,1083.0,265.0,36897.443
1709302,Guaraí - TO,2024,1140.0,2652.97,3446.0,4688.0,1173.0,124878.737
1709500,Gurupi - TO,2024,5134.0,2800.02,20659.0,26938.0,5375.0,783168.142
1709807,Ipueiras - TO,2024,78.0,2453.2,195.0,235.0,78.0,6700.739
1710508,Itacajá - TO,2024,153.0,2851.81,458.0,590.0,156.0,19126.594
1710706,Itaguatins - TO,2024,122.0,2963.44,366.0,438.0,124.0,16694.275
1710904,Itapiratins - TO,2024,100.0,2465.16,300.0,392.0,102.0,10084.9
1711100,Itaporã do Tocantins - TO,2024,63.0,2471.68,205.0,245.0,64.0,7868.439
1711506,Jaú do Tocantins - TO,2024,125.0,2764.91,417.0,530.0,132.0,14865.268
1711803,Juarina - TO,2024,76.0,2358.38,282.0,323.0,78.0,10117.762
1711902,Lagoa da Confusão - TO,2024,745.0,2992.25,2788.0,3615.0,768.0,115003.583
1711951,Lagoa do Tocantins - TO,2024,128.0,2106.64,430.0,541.0,129.0,11371.348
1712009,Lajeado - TO,2024,224.0,2224.15,573.0,787.0,225.0,19725.422
1712157,Lavandeira - TO,2024,58.0,2086.92,221.0,257.0,59.0,5927.357
1712405,Lizarda - TO,2024,104.0,2276.48,140.0,214.0,105.0,8765.824
1712454,Luzinópolis - TO,2024,95.0,1875.63,457.0,522.0,97.0,11384.756
1712504,Marianópolis do Tocantins - TO,2024,205.0,2552.35,674.0,859.0,207.0,30048.307
1712702,Mateiros - TO,2024,145.0,2305.88,412.0,545.0,146.0,12856.913
1712801,Maurilândia do Tocantins - TO,2024,84.0,2311.93,268.0,322.0,86.0,12031.359
1713205,Miracema do Tocantins - TO,2024,764.0,2785.74,2121.0,2926.0,786.0,85953.566
1713304,Miranorte - TO,2024,540.0,2516.18,1785.0,2368.0,555.0,61692.113
1713601,Monte do Carmo - TO,2024,197.0,2632.93,466.0,675.0,201.0,22559.416
1713700,Monte Santo do Tocantins - TO,2024,98.0,2348.57,300.0,368.0,100.0,9188.106
1713809,Palmeiras do Tocantins - TO,2024,126.0,2455.3,350.0,472.0,128.0,17363.896
1713957,Muricilândia - TO,2024,90.0,2064.1,358.0,422.0,90.0,11971.939
1714203,Natividade - TO,2024,431.0,2831.56,1308.0,1730.0,442.0,47475.611
1714302,Nazaré - TO,2024,93.0,2140.46,333.0,406.0,94.0,10718.275
1714880,Nova Olinda - TO,2024,315.0,2755.11,1583.0,1896.0,323.0,60237.539
1715002,Nova Rosalândia - TO,2024,113.0,2525.88,306.0,435.0,117.0,10797.593
1715101,Novo Acordo - TO,2024,181.0,2303.67,708.0,851.0,185.0,20765.453
1715150,Novo Alegre - TO,2024,65.0,1762.73,254.0,291.0,65.0,5845.749
1715259,Novo Jardim - TO,2024,72.0,2259.94,292.0,346.0,72.0,8834.615
1715507,Oliveira de Fátima - TO,2024,57.0,2190.49,283.0,311.0,57.0,8206.335
1715705,Palmeirante - TO,2024,170.0,2765.99,762.0,888.0,183.0,29823.776
1715754,Palmeirópolis - TO,2024,398.0,2327.58,993.0,1402.0,405.0,34279.939
1716109,Paraíso do Tocantins - TO,2024,3116.0,2578.38,10875.0,14601.0,3235.0,370655.863
1716208,Paranã - TO,2024,282.0,2399.15,1244.0,1503.0,286.0,37719.914
1716307,Pau D'Arco - TO,2024,120.0,2559.45,381.0,473.0,120.0,13170.045
1716505,Pedro Afonso - TO,2024,626.0,3119.51,2773.0,3463.0,647.0,117035.266
1716604,Peixe - TO,2024,343.0,2671.95,889.0,1258.0,358.0,32325.37
1716653,Pequizeiro - TO,2024,135.0,2340.33,398.0,505.0,137.0,15408.054
1716703,Colméia - TO,2024,342.0,2263.99,912.0,1219.0,345.0,27031.986
1717008,Pindorama do Tocantins - TO,2024,141.0,2512.91,416.0,519.0,145.0,14439.508
1717206,Piraquê - TO,2024,94.0,2410.41,327.0,391.0,96.0,14521.097
1717503,Pium - TO,2024,231.0,2286.81,991.0,1218.0,237.0,30204.455
1717800,Ponte Alta do Bom Jesus - TO,2024,119.0,2201.05,452.0,565.0,122.0,11909.596
1717909,Ponte Alta do Tocantins - TO,2024,250.0,2421.49,773.0,1016.0,254.0,23301.377
1718006,Porto Alegre do Tocantins - TO,2024,112.0,2055.24,181.0,284.0,113.0,8031.467
1718204,Porto Nacional - TO,2024,3453.0,2996.8,16031.0,20000.0,3673.0,624296.064
1718303,Praia Norte - TO,2024,142.0,2493.76,340.0,449.0,143.0,11181.266
1718402,Presidente Kennedy - TO,2024,139.0,2216.66,420.0,564.0,142.0,12257.696
1718451,Pugmil - TO,2024,89.0,2350.83,489.0,570.0,89.0,15178.651
1718501,Recursolândia - TO,2024,87.0,2196.63,256.0,320.0,89.0,10815.096
1718550,Riachinho - TO,2024,93.0,2134.3,318.0,386.0,94.0,10543.186
1718659,Rio da Conceição - TO,2024,54.0,2133.83,386.0,418.0,54.0,13358.394
1718709,Rio dos Bois - TO,2024,85.0,1992.12,393.0,446.0,85.0,9052.235
1718758,Rio Sono - TO,2024,161.0,2509.45,439.0,585.0,164.0,17162.259
1718808,Sampaio - TO,2024,96.0,2366.61,436.0,496.0,96.0,12648.507
1718840,Sandolândia - TO,2024,139.0,2144.03,462.0,580.0,140.0,12420.799
1718865,Santa Fé do Araguaia - TO,2024,334.0,2703.18,572.0,882.0,341.0,20925.608
1718881,Santa Maria do Tocantins - TO,2024,84.0,2277.4,225.0,282.0,85.0,10150.194
1718899,Santa Rita do Tocantins - TO,2024,126.0,2223.97,363.0,471.0,127.0,11298.075
1718907,Santa Rosa do Tocantins - TO,2024,159.0,2520.04,647.0,806.0,160.0,21574.808
1719004,Santa Tereza do Tocantins - TO,2024,97.0,1974.64,404.0,499.0,99.0,10437.805
1720002,Santa Terezinha do Tocantins - TO,2024,68.0,2055.65,147.0,186.0,70.0,6891.978
1720101,São Bento do Tocantins - TO,2024,120.0,1519.3,784.0,882.0,121.0,15144.193
1720150,São Félix do Tocantins - TO,2024,108.0,2061.69,326.0,421.0,108.0,8887.535
1720200,São Miguel do Tocantins - TO,2024,204.0,2205.73,1024.0,1185.0,208.0,28523.388
1720259,São Salvador do Tocantins - TO,2024,95.0,2292.0,384.0,446.0,98.0,11518.857
1720309,São Sebastião do Tocantins - TO,2024,89.0,2144.42,300.0,360.0,89.0,12366.718
1720499,São Valério - TO,2024,155.0,2142.22,608.0,748.0,157.0,16575.652
1720655,Silvanópolis - TO,2024,215.0,2406.73,648.0,865.0,216.0,21606.488
1720804,Sítio Novo do Tocantins - TO,2024,179.0,1931.14,995.0,1138.0,182.0,25012.418
1720853,Sucupira - TO,2024,61.0,2073.76,282.0,315.0,61.0,7765.498
1720903,Taguatinga - TO,2024,422.0,2371.99,1306.0,1752.0,434.0,43693.225
1720937,Taipas do Tocantins - TO,2024,56.0,1894.79,248.0,291.0,56.0,6825.613
1720978,Talismã - TO,2024,104.0,2648.04,335.0,408.0,105.0,13145.331
1721000,Palmas - TO,2024,23664.0,4261.07,181604.0,211191.0,24708.0,9847146.268
1721109,Tocantínia - TO,2024,165.0,2350.27,760.0,913.0,166.0,21797.758
1721208,Tocantinópolis - TO,2024,647.0,2635.94,3163.0,3867.0,665.0,109632.567
1721257,Tupirama - TO,2024,60.0,2233.03,116.0,148.0,63.0,9236.858
1721307,Tupiratins - TO,2024,64.0,2082.56,298.0,341.0,64.0,7984.459
1722081,Wanderlândia - TO,2024,227.0,2604.15,722.0,913.0,230.0,24523.478
1722107,Xambioá - TO,2024,415.0,2538.3,1812.0,2222.0,425.0,60900.263
2100055,Açailândia - MA,2024,3428.0,3095.72,20030.0,23855.0,3585.0,785760.034
2100105,Afonso Cunha - MA,2024,110.0,2473.32,582.0,651.0,111.0,16102.004
2100154,Água Doce do Maranhão - MA,2024,177.0,2037.42,167.0,305.0,177.0,4852.314
2100204,Alcântara - MA,2024,289.0,3008.74,1508.0,1756.0,293.0,56998.313
2100303,Aldeias Altas - MA,2024,244.0,2692.03,2046.0,2244.0,249.0,73167.681
2100402,Altamira do Maranhão - MA,2024,105.0,2290.69,155.0,230.0,106.0,4825.386
2100436,Alto Alegre do Maranhão - MA,2024,439.0,1671.26,1135.0,1519.0,446.0,24754.59
2100477,Alto Alegre do Pindaré - MA,2024,353.0,2818.45,2275.0,2590.0,359.0,82557.571
2100501,Alto Parnaíba - MA,2024,410.0,2796.35,1211.0,1602.0,417.0,51674.13
2100550,Amapá do Maranhão - MA,2024,143.0,3456.14,392.0,487.0,145.0,17912.602
2100600,Amarante do Maranhão - MA,2024,462.0,2704.88,1815.0,2259.0,471.0,62278.296
2100709,Anajatuba - MA,2024,346.0,3529.89,814.0,1120.0,350.0,38252.209
2100808,Anapurus - MA,2024,334.0,2542.34,923.0,1217.0,340.0,33643.319
2100832,Apicum-Açu - MA,2024,259.0,2551.02,871.0,1083.0,262.0,28479.935
2100873,Araguanã - MA,2024,135.0,3308.26,279.0,397.0,135.0,11813.257
2100907,Araioses - MA,2024,425.0,2789.78,1865.0,2269.0,432.0,68411.443
2100956,Arame - MA,2024,392.0,2175.12,1005.0,1386.0,398.0,29023.891
2101004,Arari - MA,2024,532.0,2792.92,2079.0,2582.0,543.0,74612.893
2101103,Axixá - MA,2024,211.0,2506.43,883.0,1049.0,214.0,23464.436
2101202,Bacabal - MA,2024,2990.0,2568.48,10478.0,13651.0,3080.0,347623.994
2101251,Bacabeira - MA,2024,409.0,2955.68,1416.0,1812.0,416.0,53621.21
2101301,Bacuri - MA,2024,226.0,1358.3,867.0,1048.0,230.0,15208.435
2101350,Bacurituba - MA,2024,80.0,2696.19,293.0,341.0,81.0,14348.242
2101400,Balsas - MA,2024,5565.0,2838.47,26074.0,32606.0,5754.0,946209.218
2101509,Barão de Grajaú - MA,2024,394.0,1555.97,1796.0,2178.0,402.0,35461.37
2101608,Barra do Corda - MA,2024,2578.0,2664.88,8717.0,11470.0,2638.0,296490.321
2101707,Barreirinhas - MA,2024,1754.0,1972.59,6781.0,8673.0,1885.0,165531.661
2101731,Belágua - MA,2024,151.0,3648.13,429.0,541.0,151.0,20467.981
2101772,Bela Vista do Maranhão - MA,2024,227.0,1862.45,278.0,467.0,230.0,6828.718
2101806,Benedito Leite - MA,2024,103.0,2228.9,362.0,425.0,105.0,14443.792
2101905,Bequimão - MA,2024,252.0,1808.81,841.0,1061.0,257.0,19614.653
2101939,Bernardo do Mearim - MA,2024,125.0,3242.29,250.0,358.0,126.0,8282.431
2101970,Boa Vista do Gurupi - MA,2024,149.0,1833.72,222.0,329.0,150.0,5086.152
2102002,Bom Jardim - MA,2024,434.0,2747.27,1638.0,2028.0,443.0,58853.872
2102036,Bom Jesus das Selvas - MA,2024,496.0,1534.48,2383.0,2854.0,499.0,46662.969
2102077,Bom Lugar - MA,2024,167.0,2702.01,968.0,1081.0,171.0,37421.985
2102101,Brejo - MA,2024,648.0,2609.59,1496.0,2154.0,668.0,51933.823
2102150,Brejo de Areia - MA,2024,93.0,2176.94,251.0,309.0,95.0,7106.759
2102200,Buriti - MA,2024,281.0,2370.97,2152.0,2410.0,285.0,64310.367
2102309,Buriti Bravo - MA,2024,418.0,2391.62,732.0,1127.0,422.0,24713.076
2102325,Buriticupu - MA,2024,1205.0,1514.78,5483.0,6698.0,1231.0,105746.89
2102358,Buritirana - MA,2024,152.0,1703.44,436.0,559.0,152.0,9726.856
2102374,Cachoeira Grande - MA,2024,111.0,1571.12,159.0,223.0,112.0,3211.752
2102408,Cajapió - MA,2024,106.0,2484.5,478.0,536.0,107.0,15453.211
2102507,Cajari - MA,2024,185.0,1998.54,594.0,728.0,185.0,15131.102
2102556,Campestre do Maranhão - MA,2024,263.0,1906.85,1873.0,2097.0,267.0,52234.165
2102606,Cândido Mendes - MA,2024,285.0,2470.54,1017.0,1252.0,292.0,33141.273
2102705,Cantanhede - MA,2024,329.0,3404.68,1290.0,1588.0,334.0,60735.964
2102754,Capinzal do Norte - MA,2024,181.0,1593.74,244.0,387.0,184.0,5394.077
2102804,Carolina - MA,2024,704.0,2136.62,2465.0,3170.0,729.0,69600.71
2102903,Carutapera - MA,2024,358.0,2698.63,1359.0,1676.0,362.0,47034.649
2103000,Caxias - MA,2024,3740.0,2217.88,17757.0,22056.0,3900.0,492334.594
2103109,Cedral - MA,2024,135.0,2119.49,340.0,440.0,136.0,13419.582
2103125,Central do Maranhão - MA,2024,98.0,1825.73,869.0,934.0,98.0,19976.344
2103158,Centro do Guilherme - MA,2024,170.0,2141.46,911.0,1030.0,173.0,23932.89
2103174,Centro Novo do Maranhão - MA,2024,251.0,1750.6,979.0,1210.0,255.0,21943.119
2103208,Chapadinha - MA,2024,1833.0,2821.57,5567.0,7561.0,1915.0,200294.496
2103257,Cidelândia - MA,2024,296.0,2679.86,1023.0,1291.0,300.0,35905.95
2103307,Codó - MA,2024,2078.0,1902.8,11524.0,13682.0,2242.0,309988.758
2103406,Coelho Neto - MA,2024,746.0,2505.15,3959.0,4681.0,771.0,128427.087
2103505,Colinas - MA,2024,994.0,2372.89,3886.0,4932.0,1013.0,119644.138
2103554,Conceição do Lago-Açu - MA,2024,164.0,2548.17,1211.0,1307.0,165.0,41607.219
2103604,Coroatá - MA,2024,1101.0,2383.78,5779.0,6888.0,1137.0,172801.074
2103703,Cururupu - MA,2024,527.0,2969.5,2305.0,2781.0,567.0,76115.386
2103752,Davinópolis - MA,2024,306.0,2278.81,3418.0,3684.0,312.0,97245.776
2103802,Dom Pedro - MA,2024,726.0,1563.94,1297.0,1997.0,744.0,27345.124
2103901,Duque Bacelar - MA,2024,142.0,1100.92,1274.0,1378.0,145.0,18218.536
2104008,Esperantinópolis - MA,2024,365.0,1845.54,1338.0,1683.0,371.0,36094.974
2104057,Estreito - MA,2024,1239.0,2181.32,4357.0,5647.0,1279.0,137053.255
2104073,Feira Nova do Maranhão - MA,2024,122.0,550.32,343.0,438.0,123.0,2444.777
2104081,Fernando Falcão - MA,2024,107.0,2662.84,336.0,418.0,108.0,11511.145
2104099,Formosa da Serra Negra - MA,2024,352.0,2374.92,1187.0,1505.0,357.0,47038.31
2104107,Fortaleza dos Nogueiras - MA,2024,438.0,2303.36,1325.0,1767.0,445.0,40888.352
2104206,Fortuna - MA,2024,301.0,3734.82,538.0,807.0,311.0,25529.496
2104305,Godofredo Viana - MA,2024,227.0,4269.56,1892.0,2036.0,231.0,109752.017
2104404,Gonçalves Dias - MA,2024,295.0,1597.68,549.0,814.0,295.0,11901.741
2104503,Governador Archer - MA,2024,165.0,2928.23,105.0,247.0,165.0,4083.068
2104552,Governador Edison Lobão - MA,2024,447.0,1677.46,2835.0,3302.0,449.0,63685.42
2104602,Governador Eugênio Barros - MA,2024,184.0,3490.14,531.0,671.0,187.0,25165.493
2104628,Governador Luiz Rocha - MA,2024,138.0,2018.08,205.0,326.0,140.0,5537.417
2104651,Governador Newton Bello - MA,2024,141.0,3808.29,303.0,400.0,142.0,15042.926
2104677,Governador Nunes Freire - MA,2024,513.0,1725.64,1237.0,1672.0,521.0,28853.933
2104701,Graça Aranha - MA,2024,124.0,2835.02,165.0,260.0,126.0,6077.437
2104800,Grajaú - MA,2024,1818.0,1850.05,6305.0,8242.0,1886.0,149395.028
2104909,Guimarães - MA,2024,174.0,2345.09,612.0,741.0,177.0,19946.455
2105005,Humberto de Campos - MA,2024,314.0,3149.12,1138.0,1392.0,316.0,46381.393
2105104,Icatu - MA,2024,215.0,2792.78,1757.0,1920.0,219.0,63798.343
2105153,Igarapé do Meio - MA,2024,192.0,2732.01,1263.0,1447.0,194.0,40006.462
2105203,Igarapé Grande - MA,2024,247.0,2884.59,509.0,740.0,248.0,18999.223
2105302,Imperatriz - MA,2024,15082.0,2874.79,67185.0,85624.0,15976.0,2488232.934
2105351,Itaipava do Grajaú - MA,2024,171.0,1860.53,111.0,243.0,173.0,2909.195
2105401,Itapecuru Mirim - MA,2024,1315.0,2982.69,4965.0,6378.0,1340.0,207184.663
2105427,Itinga do Maranhão - MA,2024,738.0,1354.03,2709.0,3481.0,747.0,48995.855
2105450,Jatobá - MA,2024,86.0,2874.0,356.0,424.0,86.0,13223.894
2105476,Jenipapo dos Vieiras - MA,2024,150.0,2352.71,119.0,242.0,152.0,3536.566
2105500,João Lisboa - MA,2024,516.0,2248.91,1412.0,1964.0,534.0,40471.221
2105609,Joselândia - MA,2024,233.0,3040.96,531.0,748.0,236.0,21056.983
2105658,Junco do Maranhão - MA,2024,106.0,2351.69,262.0,339.0,106.0,17735.434
2105708,Lago da Pedra - MA,2024,1093.0,1347.33,2521.0,3607.0,1102.0,42843.187
2105807,Lago do Junco - MA,2024,155.0,2130.94,520.0,641.0,157.0,14772.492
2105906,Lago Verde - MA,2024,181.0,2248.04,441.0,561.0,183.0,13533.282
2105922,Lagoa do Mato - MA,2024,156.0,2196.9,383.0,511.0,156.0,10637.057
2105948,Lago dos Rodrigues - MA,2024,220.0,1936.02,559.0,744.0,221.0,14151.593
2105963,Lagoa Grande do Maranhão - MA,2024,210.0,3929.46,386.0,556.0,211.0,19818.681
2105989,Lajeado Novo - MA,2024,167.0,1040.33,899.0,1039.0,172.0,12195.652
2106003,Lima Campos - MA,2024,281.0,2435.81,597.0,855.0,286.0,19191.858
2106102,Loreto - MA,2024,245.0,3187.27,1477.0,1700.0,247.0,64332.945
2106201,Luís Domingues - MA,2024,139.0,2469.12,253.0,362.0,139.0,8155.912
2106300,Magalhães de Almeida - MA,2024,286.0,1999.34,1622.0,1883.0,288.0,39750.288
2106326,Maracaçumé - MA,2024,487.0,823.21,837.0,1283.0,495.0,9008.16
2106359,Marajá do Sena - MA,2024,94.0,2383.03,324.0,381.0,95.0,10048.485
2106375,Maranhãozinho - MA,2024,163.0,2124.73,854.0,982.0,164.0,22982.144
2106409,Mata Roma - MA,2024,281.0,3530.66,768.0,1008.0,286.0,35702.662
2106508,Matinha - MA,2024,383.0,2547.59,1032.0,1374.0,385.0,34411.687
2106607,Matões - MA,2024,394.0,3293.51,1371.0,1795.0,397.0,58303.287
2106631,Matões do Norte - MA,2024,166.0,4260.29,361.0,470.0,166.0,20909.047
2106672,Milagres do Maranhão - MA,2024,70.0,2125.7,15.0,52.0,72.0,353.993
2106706,Mirador - MA,2024,343.0,907.38,1085.0,1402.0,380.0,12612.891
2106755,Miranda do Norte - MA,2024,461.0,2271.08,1042.0,1456.0,466.0,31766.075
2106805,Mirinzal - MA,2024,332.0,2712.98,532.0,807.0,336.0,19092.005
2106904,Monção - MA,2024,312.0,3031.31,1191.0,1435.0,316.0,46838.823
2107001,Montes Altos - MA,2024,150.0,1612.84,388.0,511.0,151.0,8029.493
2107100,Morros - MA,2024,329.0,2120.12,411.0,708.0,337.0,10230.83
2107209,Nina Rodrigues - MA,2024,166.0,1661.66,710.0,842.0,167.0,14524.686
2107258,Nova Colinas - MA,2024,100.0,2878.92,480.0,570.0,100.0,17693.87
2107308,Nova Iorque - MA,2024,81.0,2220.5,238.0,285.0,82.0,6857.521
2107357,Nova Olinda do Maranhão - MA,2024,237.0,881.43,552.0,762.0,238.0,6391.496
2107407,Olho d'Água das Cunhãs - MA,2024,307.0,3291.71,329.0,601.0,310.0,13209.108
2107456,Olinda Nova do Maranhão - MA,2024,197.0,1938.87,621.0,777.0,198.0,16193.906
2107506,Paço do Lumiar - MA,2024,2828.0,2563.97,11383.0,14446.0,2920.0,353973.564
2107605,Palmeirândia - MA,2024,188.0,1797.97,803.0,947.0,194.0,18564.236
2107704,Paraibano - MA,2024,416.0,3069.99,973.0,1355.0,422.0,38580.492
2107803,Parnarama - MA,2024,442.0,2231.15,2873.0,3295.0,450.0,78925.446
2107902,Passagem Franca - MA,2024,361.0,1560.73,916.0,1273.0,365.0,18504.447
2108009,Pastos Bons - MA,2024,466.0,1885.06,1292.0,1750.0,471.0,31122.172
2108058,Paulino Neves - MA,2024,266.0,1912.7,772.0,993.0,268.0,19049.93
2108108,Paulo Ramos - MA,2024,376.0,3122.64,358.0,701.0,382.0,14131.682
2108207,Pedreiras - MA,2024,1587.0,2297.33,4901.0,6577.0,1612.0,146007.369
2108256,Pedro do Rosário - MA,2024,265.0,2455.6,482.0,689.0,265.0,15289.399
2108306,Penalva - MA,2024,344.0,3817.78,855.0,1176.0,349.0,42137.842
2108405,Peri Mirim - MA,2024,164.0,1929.35,701.0,819.0,165.0,17292.974
2108454,Peritoró - MA,2024,419.0,2144.2,1512.0,1887.0,426.0,42712.827
2108504,Pindaré-Mirim - MA,2024,495.0,3232.83,2029.0,2496.0,503.0,86856.676
2108603,Pinheiro - MA,2024,2019.0,2439.53,8347.0,10331.0,2088.0,260407.309
2108702,Pio XII - MA,2024,409.0,3093.98,1495.0,1865.0,412.0,59035.006
